Tag,Solar(GWh),shortwave_radiation_sum,daylight_duration,sunshine_duration,Bruttoleistung(GWp)
2018-01-01,31.1,3.22,8.251632,4.999405,42.20548798199992
2018-01-02,17.2,1.93,8.26927,1.4112934,42.23452430299992
2018-01-03,13.8,1.9,8.288358,1.6100037,42.242417203999935
2018-01-04,9.8,0.76,8.308922,0.0,42.25077215099992
2018-01-05,19.4,1.91,8.331191,2.09585,42.260812836999925
2018-01-06,30.8,2.64,8.355146,3.799898,42.26119831199993
2018-01-07,17.9,1.74,8.380725,0.0,42.26206870199992
2018-01-08,32.0,2.35,8.407862,0.47484457,42.274552520999926
2018-01-09,31.1,2.47,8.436496,1.97173,42.28618741999992
2018-01-10,39.9,3.84,8.466562,5.1101165,42.298637049999925
2018-01-11,22.2,1.76,8.497996,0.0,42.30692361999992
2018-01-12,11.6,2.06,8.530738,0.0,42.315136228999926
2018-01-13,12.1,2.44,8.564723,1.0681293,42.31536593399992
2018-01-14,35.1,3.46,8.599889,4.425824,42.31549045399992
2018-01-15,31.9,2.91,8.636176,4.273249,42.326417090999925
2018-01-16,19.6,1.7,8.673524,0.91985196,42.34515631799992
2018-01-17,19.9,3.79,8.711872,4.6547604,42.35247873899992
2018-01-18,16.7,1.38,8.751164,0.8529651,42.362939115999914
2018-01-19,28.0,4.31,8.79134,6.5356708,42.36934112199991
2018-01-20,15.8,2.4,8.832345,0.56416523,42.37016281299991
2018-01-21,19.3,3.16,8.87412,3.4389653,42.370339837999914
2018-01-22,10.2,1.1,8.9166155,0.0,42.37943966499991
2018-01-23,20.0,1.44,8.959774,0.0,42.38601802999991
2018-01-24,43.3,2.47,9.0036335,2.1620326,42.39291413999992
2018-01-25,31.8,5.5,9.048655,6.922762,42.39980554999991
2018-01-26,29.2,4.9,9.094846,6.107524,42.409593831999906
2018-01-27,27.0,3.2,9.142132,1.7866396,42.4104696169999
2018-01-28,23.4,1.17,9.1904335,0.0,42.4105608569999
2018-01-29,25.0,2.47,9.239681,0.0,42.4190864989999
2018-01-30,52.6,6.99,9.289801,8.105381,42.436582761999894
2018-01-31,32.6,2.66,9.340722,3.0441709,42.4630156999999
2018-02-01,34.4,3.23,9.392371,0.2592207,42.476695483999904
2018-02-02,40.2,4.94,9.444688,4.6180387,42.4835775619999
2018-02-03,26.5,5.24,9.497602,7.606268,42.4844341719999
2018-02-04,27.6,5.35,9.551051,6.275132,42.4844454869999
2018-02-05,56.2,7.42,9.604971,7.039095,42.513831619999905
2018-02-06,70.1,8.34,9.659304,8.034499,42.534660795999905
2018-02-07,59.0,5.81,9.713986,3.7808104,42.5399084099999
2018-02-08,54.6,5.89,9.768963,5.641657,42.54586868799989
2018-02-09,44.7,3.5,9.824175,0.0,42.549668077999904
2018-02-10,25.8,2.61,9.879572,0.06693765,42.549969532999896
2018-02-11,30.1,3.03,9.935094,1.5906092,42.549986532999895
2018-02-12,50.0,6.62,9.99069,8.472626,42.55516790699989
2018-02-13,103.0,7.72,10.046405,8.864802,42.561270019999895
2018-02-14,119.7,8.21,10.102744,6.4425945,42.5668293849999
2018-02-15,32.4,5.14,10.1597395,2.8216314,42.58378422599989
2018-02-16,75.6,6.2,10.217335,5.3467727,42.58927501099989
2018-02-17,36.4,2.72,10.275472,0.0,42.58954848099989
2018-02-18,62.9,7.26,10.334092,5.9771104,42.58965432599989
2018-02-19,62.1,9.14,10.393144,7.796966,42.59351580899989
2018-02-20,69.4,6.04,10.452572,4.204104,42.60198865899989
2018-02-21,96.8,11.47,10.512325,9.043898,42.6125851859999
2018-02-22,93.5,11.08,10.5723505,9.048483,42.61850412199989
2018-02-23,111.5,11.79,10.6326,9.351409,42.621515932999884
2018-02-24,116.0,10.67,10.693025,9.057545,42.62240727299989
2018-02-25,128.8,12.53,10.753574,9.6383915,42.622929382999885
2018-02-26,86.1,9.35,10.814205,9.271486,42.63795753899989
2018-02-27,103.3,9.99,10.8748665,7.710485,42.65000594899989
2018-02-28,114.2,13.23,10.935516,9.839484,42.65718634999989
2018-03-01,116.5,11.43,10.996108,9.918502,42.672791385999886
2018-03-02,107.7,12.15,11.056598,9.641588,42.67480645099989
2018-03-03,81.3,7.17,11.116942,5.772104,42.675006578999884
2018-03-04,106.0,9.15,11.177097,7.7466173,42.67502636899988
2018-03-05,110.2,11.0,11.237104,7.8712163,42.67751538299988
2018-03-06,80.7,6.96,11.297435,1.2574219,42.68166681499988
2018-03-07,60.0,10.98,11.358128,9.466432,42.68985615999988
2018-03-08,98.4,10.7,11.419145,10.377446,42.69417824299987
2018-03-09,75.7,3.82,11.480441,0.22358163,42.69868269299988
2018-03-10,59.1,8.29,11.54198,5.7759686,42.69926594299987
2018-03-11,88.9,13.13,11.603718,9.21016,42.69928214299988
2018-03-12,52.1,3.6,11.665618,1.0,42.702801072999875
2018-03-13,55.2,8.18,11.727637,6.6177716,42.70589351099988
2018-03-14,75.4,5.19,11.78974,0.49411523,42.711219244999874
2018-03-15,114.5,15.58,11.851885,10.769715,42.723428692999875
2018-03-16,51.4,8.95,11.914035,6.506765,42.72693703299988
2018-03-17,55.7,6.47,11.976151,1.3305678,42.72730368299988
2018-03-18,86.8,8.57,12.038195,2.7343602,42.727426947999874
2018-03-19,125.7,16.2,12.100127,10.875566,42.73409421599988
2018-03-20,105.3,14.64,12.161911,7.7463126,42.73964940599987
2018-03-21,142.9,13.65,12.223506,10.025087,42.74875845599987
2018-03-22,59.4,9.59,12.284875,6.9849625,42.755466185999865
2018-03-23,47.1,5.42,12.345975,1.019692,42.76195769999987
2018-03-24,152.5,15.31,12.40677,11.0,42.76267337499987
2018-03-25,167.4,18.05,12.467298,11.335203,42.76279562999987
2018-03-26,76.8,8.64,12.527986,8.304686,42.76948461499987
2018-03-27,118.2,15.97,12.588883,10.47956,42.78746913899986
2018-03-28,48.8,5.23,12.649949,0.33261675,42.79829845999987
2018-03-29,100.3,11.8,12.711152,10.188465,42.81271358499987
2018-03-30,153.9,15.19,12.772457,10.868676,42.81442361099987
2018-03-31,78.2,7.66,12.833823,2.4460206,42.82064314599987
2018-04-01,77.5,9.69,12.895222,7.3933783,42.82230279599987
2018-04-02,159.9,16.02,12.956614,11.0,42.82388134999986
2018-04-03,150.8,19.69,13.01796,11.754462,42.82745531599986
2018-04-04,146.1,18.03,13.0792265,11.129573,42.83483424699986
2018-04-05,104.3,14.37,13.140375,11.003185,42.839821532999856
2018-04-06,228.0,20.67,13.201366,12.020476,42.84781198499986
2018-04-07,224.3,21.77,13.262162,12.090488,42.84805285499986
2018-04-08,207.9,21.31,13.322723,12.162281,42.84809683499985
2018-04-09,153.7,20.7,13.383008,12.203988,42.85288495499985
2018-04-10,164.3,17.87,13.442976,12.079517,42.85994121999985
2018-04-11,158.7,18.5,13.502585,11.990052,42.87141921499985
2018-04-12,150.3,17.47,13.561793,8.43559,42.879840048999846
2018-04-13,90.2,13.59,13.620553,7.002379,42.887371992999846
2018-04-14,164.9,19.84,13.678897,12.526871,42.88857302799984
2018-04-15,150.0,18.46,13.737244,10.784217,42.88885205799984
2018-04-16,107.2,8.14,13.795633,1.0178908,42.895104452999846
2018-04-17,205.7,17.01,13.854024,10.871969,42.90315844199985
2018-04-18,225.7,22.89,13.912381,12.636618,42.917057697999844
2018-04-19,226.6,23.61,13.970663,12.726004,42.92937447499985
2018-04-20,224.0,23.47,14.028829,12.753466,42.93806802799985
2018-04-21,220.2,23.34,14.08684,12.833132,42.93853614799985
2018-04-22,208.3,19.64,14.144651,12.833929,42.94013253299984
2018-04-23,146.7,16.89,14.202221,10.644739,42.95642200399985
2018-04-24,149.9,17.81,14.259503,8.916388,42.970011725999846
2018-04-25,146.3,18.38,14.316453,13.011316,42.982106861999846
2018-04-26,145.4,19.47,14.373023,11.271921,42.99675726399985
2018-04-27,217.8,24.27,14.429166,12.841128,43.017894833999854
2018-04-28,188.5,22.83,14.484831,13.094213,43.02035224899985
2018-04-29,198.6,23.16,14.539968,12.963625,43.022650328999845
2018-04-30,160.3,17.96,14.594524,10.846869,43.04326377099984
2018-05-01,158.1,12.0,14.648447,4.3401537,43.04550917099984
2018-05-02,168.9,16.46,14.701677,7.0921254,43.05045632699985
2018-05-03,179.3,16.62,14.754163,9.211063,43.057012786999856
2018-05-04,212.2,22.63,14.805919,13.41624,43.06540137699986
2018-05-05,236.2,25.42,14.857346,13.712223,43.066364291999854
2018-05-06,252.6,26.46,14.908476,13.73713,43.06642895699985
2018-05-07,251.0,26.66,14.959264,13.761688,43.07228951699986
2018-05-08,251.7,24.39,15.0096655,13.785876,43.08017887899986
2018-05-09,222.5,22.65,15.059634,13.479804,43.091371008999865
2018-05-10,154.4,21.65,15.10912,12.350845,43.09159486399986
2018-05-11,172.2,11.48,15.158078,1.8789814,43.093744653999856
2018-05-12,213.9,23.06,15.206454,13.878571,43.094356468999855
2018-05-13,187.3,22.33,15.254198,13.900633,43.094452828999856
2018-05-14,187.9,20.69,15.301257,13.648504,43.09968909799986
2018-05-15,182.7,22.03,15.347575,12.8293,43.11271265299985
2018-05-16,124.4,13.17,15.393101,5.800105,43.118701316999854
2018-05-17,158.3,11.16,15.437772,1.924194,43.14243964199985
2018-05-18,182.0,26.63,15.481534,14.032456,43.17167370799986
2018-05-19,195.3,20.93,15.524327,11.7235985,43.17273104099986
2018-05-20,211.0,21.6,15.566092,12.140335,43.172807270999854
2018-05-21,252.5,25.42,15.606764,13.864788,43.172993420999845
2018-05-22,216.1,25.62,15.646284,13.887081,43.17807695899985
2018-05-23,193.0,19.61,15.684586,11.607009,43.184986406999855
2018-05-24,153.9,13.22,15.721667,3.3525825,43.19046889699985
2018-05-25,210.5,15.18,15.7578335,6.828191,43.20137740199985
2018-05-26,239.9,22.98,15.793109,13.747985,43.202627491999856
2018-05-27,200.6,21.21,15.827452,12.6805525,43.20341819199986
2018-05-28,238.0,24.63,15.860823,14.239049,43.212309609999856
2018-05-29,212.8,24.54,15.893183,14.0,43.220200356999854
2018-05-30,219.8,23.53,15.924494,13.2972,43.23625030199986
2018-05-31,217.6,22.03,15.954711,12.590766,43.242830091999856
2018-06-01,172.7,16.37,15.983799,9.641026,43.259292489999865
2018-06-02,161.1,21.75,16.011713,14.127031,43.25962199999986
2018-06-03,199.8,22.33,16.038412,14.3773365,43.25993156999986
2018-06-04,220.2,24.91,16.06386,14.351248,43.26586179699986
2018-06-05,207.9,22.73,16.08801,14.224142,43.269793661999856
2018-06-06,245.4,23.03,16.11083,13.985095,43.280029019999866
2018-06-07,212.3,22.74,16.132267,12.84132,43.29601801199986
2018-06-08,205.8,25.48,16.152288,14.039155,43.308112006999856
2018-06-09,200.1,21.81,16.170853,13.816876,43.30851798699985
2018-06-10,184.1,19.49,16.18792,13.440942,43.30924437199985
2018-06-11,178.3,22.13,16.203453,11.08891,43.319479734999845
2018-06-12,127.9,16.14,16.21741,7.4959917,43.32716562099985
2018-06-13,93.7,8.32,16.229776,0.15233776,43.33935596399985
2018-06-14,198.1,16.88,16.240648,8.956273,43.345138585999855
2018-06-15,193.2,19.54,16.250042,12.791865,43.356555436999855
2018-06-16,204.2,24.67,16.257954,14.233786,43.357425366999855
2018-06-17,180.1,22.62,16.264385,14.499358,43.35755950199986
2018-06-18,175.5,18.82,16.269333,8.583255,43.37331042699985
2018-06-19,159.9,17.29,16.2728,11.176288,43.38092530999985
2018-06-20,226.9,21.29,16.274786,13.781902,43.39832851599986
2018-06-21,191.0,23.55,16.2753,14.684149,43.414900701999855
2018-06-22,169.8,17.2,16.274338,11.456035,43.42649559199985
2018-06-23,156.5,15.52,16.271906,8.029172,43.42672016099985
2018-06-24,136.5,13.95,16.268015,5.0269513,43.428297455999854
2018-06-25,167.5,16.91,16.262667,11.524558,43.443555621999856
2018-06-26,181.0,16.04,16.25587,10.061635,43.45914351399985
2018-06-27,228.1,22.46,16.247637,14.698806,43.479551042999844
2018-06-28,170.4,8.91,16.237972,3.2359006,43.503644101999846
2018-06-29,223.7,24.47,16.226892,14.351379,43.57356300799985
2018-06-30,258.2,27.26,16.214401,14.761213,43.59920029199986
2018-07-01,269.4,29.51,16.200514,14.758253,43.60207652699985
2018-07-02,271.8,30.0,16.185244,14.754449,43.60736876999986
2018-07-03,254.6,29.74,16.168573,14.749811,43.61312007299986
2018-07-04,211.3,22.12,16.150341,13.508755,43.619451922999865
2018-07-05,179.1,21.54,16.130562,10.369292,43.62681983599986
2018-07-06,165.1,12.49,16.109285,6.7514663,43.63246935899986
2018-07-07,249.0,29.29,16.086555,14.708901,43.63362318299986
2018-07-08,240.5,27.03,16.06242,14.700515,43.63374022299986
2018-07-09,202.9,20.51,16.036932,14.0,43.64105138799986
2018-07-10,130.6,14.13,16.010134,8.900188,43.649232080999866
2018-07-11,139.0,18.94,15.982074,13.442559,43.656675079999864
2018-07-12,172.3,17.79,15.952803,10.670035,43.67683361199986
2018-07-13,230.1,22.28,15.922367,14.475599,43.68375176699986
2018-07-14,219.6,24.04,15.890814,14.428134,43.684322246999855
2018-07-15,218.8,22.16,15.85819,12.725787,43.68825261599986
2018-07-16,221.2,18.82,15.824544,10.1313505,43.696641185999866
2018-07-17,216.9,23.61,15.789918,14.3663225,43.70444319199986
2018-07-18,227.4,23.12,15.754363,14.511334,43.71216843299985
2018-07-19,235.9,28.13,15.717919,14.522928,43.72002693699986
2018-07-20,222.6,21.69,15.680634,13.319701,43.729801151999865
2018-07-21,132.0,12.54,15.642546,3.890921,43.73106072199987
2018-07-22,143.6,10.45,15.603705,3.2178912,43.73111776199986
2018-07-23,211.1,21.19,15.564083,13.800749,43.73888331199986
2018-07-24,239.6,21.95,15.523346,14.136282,43.74820515599985
2018-07-25,219.3,22.76,15.481489,14.041918,43.75969170699985
2018-07-26,234.4,22.93,15.438577,14.019868,43.771193810999854
2018-07-27,221.2,22.03,15.394672,13.930338,43.79148819299985
2018-07-28,177.2,21.47,15.349835,13.788065,43.80127764299986
2018-07-29,211.5,21.02,15.304125,13.530051,43.80221452799986
2018-07-30,218.7,23.77,15.257601,13.805415,43.835725048999855
2018-07-31,218.1,21.49,15.210319,13.728433,43.90572878299985
2018-08-01,191.8,23.18,15.162334,13.710278,43.91319391499985
2018-08-02,205.0,20.06,15.113704,12.564322,43.919150275999854
2018-08-03,225.0,21.26,15.064477,13.672591,43.92733266899985
2018-08-04,200.5,19.23,15.014709,13.543142,43.92779579899985
2018-08-05,205.0,21.36,14.964449,13.378893,43.92791951899985
2018-08-06,236.7,25.91,14.913744,13.612254,43.94010111399985
2018-08-07,201.6,18.24,14.862646,8.997346,43.95811290699985
2018-08-08,178.8,21.68,14.811199,13.471853,43.96323050699985
2018-08-09,190.5,21.78,14.759447,13.463197,43.96972382199985
2018-08-10,158.9,8.13,14.707438,4.5814037,43.98457174699984
2018-08-11,192.3,17.87,14.655214,12.9763775,43.985867166999846
2018-08-12,223.2,24.65,14.602739,13.224332,43.986062296999854
2018-08-13,136.7,19.67,14.549624,9.623442,43.992662706999845
2018-08-14,143.1,18.87,14.495846,12.147662,44.00568386199985
2018-08-15,149.9,14.67,14.441453,9.308442,44.01520621599985
2018-08-16,224.6,18.4,14.386502,12.975206,44.01996319999984
2018-08-17,189.3,21.72,14.331038,13.0606785,44.02480121799985
2018-08-18,197.7,20.57,14.275113,12.858623,44.02541102299985
2018-08-19,209.8,19.43,14.218772,12.883527,44.025473887999844
2018-08-20,152.6,22.51,14.162064,12.827244,44.031375037999844
2018-08-21,181.0,18.73,14.10503,12.796714,44.04011631299984
2018-08-22,209.9,20.45,14.047715,12.743588,44.049055327999845
2018-08-23,169.1,15.98,13.990162,10.52873,44.056995312999845
2018-08-24,114.2,14.36,13.93241,11.284898,44.065658222999836
2018-08-25,101.7,9.73,13.874505,0.8529094,44.066580237999844
2018-08-26,194.4,17.92,13.816481,12.474956,44.068038007999846
2018-08-27,127.7,17.47,13.758376,11.850294,44.104203285999844
2018-08-28,175.0,20.37,13.7002325,12.540178,44.12032667199984
2018-08-29,187.0,20.33,13.642086,12.406737,44.148488493999835
2018-08-30,86.1,13.03,13.583971,10.005339,44.182441054999835
2018-08-31,108.6,8.49,13.525924,1.0637963,44.22697921799984
2018-09-01,129.1,7.08,13.467909,2.170734,44.229413399999835
2018-09-02,82.4,6.83,13.409522,0.13496234,44.229449889999835
2018-09-03,102.0,7.77,13.350737,4.0647264,44.23365828399984
2018-09-04,144.1,12.59,13.291591,9.781534,44.24329784199984
2018-09-05,176.6,16.1,13.232127,11.973365,44.24686377099984
2018-09-06,148.4,17.62,13.1723795,11.896325,44.25088138599983
2018-09-07,108.0,10.13,13.112391,7.7709384,44.25463116599984
2018-09-08,181.6,15.64,13.052198,11.861928,44.25506296099984
2018-09-09,170.8,14.76,12.991837,11.377109,44.255429060999845
2018-09-10,143.7,17.78,12.931346,10.927765,44.25939326999984
2018-09-11,170.6,18.14,12.870759,11.778071,44.26423733599984
2018-09-12,161.5,18.62,12.810109,11.754221,44.26966645099984
2018-09-13,93.5,12.62,12.749436,10.5932665,44.27519516599985
2018-09-14,113.7,8.41,12.688772,5.1163735,44.28026008599985
2018-09-15,138.8,13.82,12.628153,8.467085,44.28171675299985
2018-09-16,179.1,18.05,12.567609,11.539519,44.28201694799985
2018-09-17,178.3,16.68,12.507176,11.479425,44.28690622799986
2018-09-18,179.6,17.26,12.446888,11.419372,44.29284722299985
2018-09-19,162.0,15.99,12.386779,10.880938,44.30042917899985
2018-09-20,163.4,14.69,12.326879,11.299518,44.30481339199985
2018-09-21,98.6,13.08,12.267153,8.537007,44.31254865199985
2018-09-22,117.2,11.4,12.207187,7.875166,44.314758911999846
2018-09-23,53.2,4.56,12.146944,1.348399,44.31484184199984
2018-09-24,138.2,12.67,12.086462,10.770915,44.32458994699984
2018-09-25,169.0,13.84,12.025782,10.498684,44.33420381199984
2018-09-26,155.7,15.27,11.964932,9.215496,44.34434442099984
2018-09-27,165.5,15.59,11.903955,10.783182,44.359737694999836
2018-09-28,128.5,15.09,11.842885,10.47632,44.38636829799984
2018-09-29,168.4,15.61,11.781757,10.625417,44.40333155299984
2018-09-30,170.6,15.63,11.720612,10.536948,44.41716972899984
2018-10-01,80.8,7.18,11.659483,1.6713998,44.421072127999835
2018-10-02,58.1,6.55,11.598405,3.266017,44.42398928199984
2018-10-03,91.0,6.95,11.537418,6.0,44.424082841999834
2018-10-04,118.0,14.12,11.476559,10.123263,44.42575331299983
2018-10-05,164.5,14.22,11.415863,10.114122,44.42856521899984
2018-10-06,132.3,12.14,11.355371,10.01322,44.43061274899984
2018-10-07,97.5,11.67,11.29512,10.0,44.43076150399984
2018-10-08,121.9,11.48,11.235151,9.634526,44.43315788399985
2018-10-09,112.5,11.25,11.175501,7.9803863,44.43609261699985
2018-10-10,138.2,12.13,11.11621,8.073408,44.44046334199985
2018-10-11,138.9,13.01,11.05724,9.980286,44.44467227699985
2018-10-12,142.2,12.19,10.99814,9.942447,44.44982453199985
2018-10-13,144.9,12.21,10.93887,9.880551,44.45046850199986
2018-10-14,144.6,12.21,10.879474,9.818405,44.45062205199985
2018-10-15,131.4,11.37,10.819993,9.756052,44.45692384099985
2018-10-16,114.0,10.92,10.760471,9.693533,44.463521109999846
2018-10-17,122.8,11.32,10.700954,9.630898,44.46923503499985
2018-10-18,90.1,10.51,10.641483,9.5681925,44.474003885999856
2018-10-19,91.1,6.6,10.582107,6.0318303,44.48049466499985
2018-10-20,91.7,6.33,10.522868,4.808657,44.481545114999854
2018-10-21,109.2,6.72,10.463817,6.259236,44.481833959999854
2018-10-22,86.2,9.86,10.405,8.32607,44.48599853499985
2018-10-23,29.7,4.4,10.346468,0.47219077,44.49809054599985
2018-10-24,40.6,1.73,10.288269,0.5517968,44.50521964599986
2018-10-25,38.8,5.27,10.230456,5.425813,44.51114143499985
2018-10-26,54.5,7.22,10.173083,5.622004,44.52580327499986
2018-10-27,39.2,3.48,10.1162,0.0,44.527058949999855
2018-10-28,28.9,1.44,10.059867,0.0,44.52824994499985
2018-10-29,16.9,4.24,10.004137,0.17238882,44.54227396999985
2018-10-30,45.8,5.67,9.94907,5.9747496,44.57099945799985
2018-10-31,82.9,8.58,9.894632,7.6709385,44.60935003099985
2018-11-01,47.2,4.84,9.840329,2.4879391,44.612829575999854
2018-11-02,59.1,3.99,9.7861185,3.1923282,44.61536340099985
2018-11-03,59.9,5.85,9.732054,6.55959,44.61554037599985
2018-11-04,23.4,5.32,9.67819,4.995063,44.61560755599985
2018-11-05,48.0,6.15,9.624583,6.1469326,44.62328756799985
2018-11-06,74.7,7.71,9.57129,8.176506,44.626064067999856
2018-11-07,85.0,5.81,9.518367,7.4057918,44.62980749499985
2018-11-08,46.7,2.77,9.465877,0.10603724,44.63434159499986
2018-11-09,36.6,2.72,9.4138775,0.0,44.638746333999855
2018-11-10,37.8,5.41,9.362435,5.859754,44.639546668999856
2018-11-11,45.1,4.35,9.311614,4.7681413,44.639695648999854
2018-11-12,44.2,6.83,9.2614765,7.976739,44.645749594999856
2018-11-13,24.7,2.51,9.212093,2.4489884,44.64985034499986
2018-11-14,52.1,3.4,9.163534,0.27278298,44.656348152999854
2018-11-15,46.5,5.55,9.115869,5.3869824,44.661128134999856
2018-11-16,80.0,7.02,9.069167,7.859948,44.667885732999856
2018-11-17,85.3,6.8,9.023507,7.8086667,44.66861688299985
2018-11-18,73.0,6.61,8.978964,7.758532,44.668999262999854
2018-11-19,19.9,2.19,8.935613,1.0256745,44.67258735799985
2018-11-20,23.3,3.2,8.893446,2.5804718,44.67800899099986
2018-11-21,17.5,2.53,8.852004,0.054607265,44.68443983799986
2018-11-22,21.8,1.74,8.811254,0.0,44.69004095099986
2018-11-23,31.6,3.19,8.771251,1.6558639,44.69718895299985
2018-11-24,17.2,2.55,8.732043,1.749594,44.698420567999854
2018-11-25,22.8,3.31,8.693692,4.253062,44.69863477799986
2018-11-26,11.7,1.26,8.656253,0.0,44.71093265699986
2018-11-27,16.9,2.17,8.619782,0.0,44.73593362799986
2018-11-28,37.0,4.14,8.584339,6.838624,44.752019001999855
2018-11-29,33.1,5.03,8.549982,7.021667,44.76946818099985
2018-11-30,13.1,1.41,8.516771,0.0,44.81341284099985
2018-12-01,28.8,2.1,8.484768,0.17501,44.815419230999844
2018-12-02,8.5,0.62,8.454032,0.0,44.81546833099985
2018-12-03,18.7,1.88,8.424625,1.0,44.81885576499985
2018-12-04,32.7,1.9,8.396611,3.2780662,44.82537945099985
2018-12-05,34.5,3.83,8.370049,5.17499,44.83029951099985
2018-12-06,11.5,1.38,8.345006,0.06511803,44.85633800099985
2018-12-07,12.3,1.08,8.321541,0.41258946,44.86822803299985
2018-12-08,19.1,1.85,8.299715,2.2532566,44.87011193799985
2018-12-09,12.1,1.84,8.2795925,0.041856956,44.87013561799986
2018-12-10,25.0,3.13,8.261189,5.743089,44.87633643299985
2018-12-11,19.6,1.92,8.244277,2.3036838,44.89115910999985
2018-12-12,18.3,2.58,8.228826,4.687602,44.91767839399985
2018-12-13,20.8,3.66,8.214854,6.545384,44.94191979399985
2018-12-14,10.2,2.23,8.202376,1.5682157,44.96268245899985
2018-12-15,9.8,2.24,8.191406,2.0992477,44.96337994899985
2018-12-16,8.3,0.93,8.181958,0.0,44.964531793999846
2018-12-17,13.5,2.12,8.174045,1.8643653,44.97911694899985
2018-12-18,32.9,2.56,8.167678,2.7671137,45.00077687199985
2018-12-19,10.4,1.26,8.162866,0.0,45.014557431999854
2018-12-20,19.4,2.75,8.15962,2.6990838,45.039214881999854
2018-12-21,6.9,0.66,8.157951,0.0,45.08468798499986
2018-12-22,12.2,2.1,8.157864,3.88091,45.08671685199986
2018-12-23,10.0,1.43,8.159367,0.31342742,45.08754901199985
2018-12-24,20.4,2.84,8.162463,4.609758,45.09116962699986
2018-12-25,19.9,2.3,8.167158,3.2325325,45.09118749199986
2018-12-26,25.6,1.62,8.173456,0.0,45.09120319199986
2018-12-27,29.2,2.43,8.181358,1.8584625,45.101269367999855
2018-12-28,29.1,4.73,8.1908655,6.7714515,45.10939227799985
2018-12-29,11.0,0.66,8.201978,0.0,45.112987372999854
2018-12-30,13.1,1.86,8.214722,2.386898,45.115172412999854
2018-12-31,9.8,0.65,8.229234,0.0,45.14445781299985
2019-01-01,10.7,1.15,8.24549,0.22366403,45.15462656699985
2019-01-02,33.0,3.42,8.263441,6.5742006,45.19120466499985
2019-01-03,23.9,4.73,8.283036,6.0,45.20289600499986
2019-01-04,10.1,1.32,8.304225,0.0,45.210540727999856
2019-01-05,7.2,0.57,8.326953,0.0,45.21088293799985
2019-01-06,12.5,1.99,8.351169,1.7126669,45.21120057299985
2019-01-07,11.0,1.34,8.37682,0.37359068,45.24706807599985
2019-01-08,14.3,1.3,8.403852,1.0,45.26244812099985
2019-01-09,13.8,2.22,8.432218,1.5005836,45.27666840099985
2019-01-10,11.6,2.47,8.461858,2.2008479,45.29367105599985
2019-01-11,5.7,1.3,8.492723,0.0,45.30806832099985
2019-01-12,7.3,0.99,8.524761,0.0,45.31041228599985
2019-01-13,6.4,0.83,8.557923,0.0,45.311346845999864
2019-01-14,26.8,3.26,8.592153,5.226666,45.33096837299986
2019-01-15,16.0,1.38,8.627406,0.0,45.36046906499987
2019-01-16,32.9,4.09,8.663627,6.1228156,45.37518302199987
2019-01-17,21.3,1.49,8.700772,0.0,45.38949807599987
2019-01-18,50.2,4.92,8.738788,7.0917974,45.40703900099986
2019-01-19,66.8,6.18,8.777708,7.3744287,45.41013258099986
2019-01-20,56.7,6.47,8.817956,7.501693,45.412768340999854
2019-01-21,54.8,5.88,8.859532,7.4322934,45.433605804999864
2019-01-22,39.7,5.5,8.902356,7.4684243,45.46004071999986
2019-01-23,28.6,3.66,8.946353,2.9530194,45.48377259599986
2019-01-24,15.4,2.87,8.991445,2.321927,45.50996024299985
2019-01-25,17.2,2.58,9.03756,0.01585121,45.54881305199986
2019-01-26,12.2,1.1,9.08462,0.0,45.55364054199986
2019-01-27,25.4,3.64,9.132558,5.030213,45.55707058199986
2019-01-28,25.8,2.97,9.181305,2.18661,45.60887349899986
2019-01-29,38.1,4.35,9.230788,6.2003293,45.66345157799987
2019-01-30,35.9,4.09,9.280944,2.83235,45.777427479999865
2019-01-31,57.7,7.8,9.331706,8.096289,45.97409268499987
2019-02-01,21.6,2.47,9.383012,0.0,45.97702320999987
2019-02-02,21.2,3.71,9.434798,1.6272434,45.977234338999864
2019-02-03,20.7,1.39,9.487004,0.0,45.977277128999866
2019-02-04,59.9,7.07,9.539571,6.5345597,45.984400540999864
2019-02-05,37.3,6.35,9.592444,6.421672,45.98718993699986
2019-02-06,57.9,7.45,9.645563,6.677452,45.98981220699987
2019-02-07,29.3,4.12,9.698874,1.3012567,45.99193157699987
2019-02-08,58.9,7.08,9.752422,7.7745013,45.99922136999986
2019-02-09,60.7,6.65,9.80671,7.467795,46.00173180999986
2019-02-10,26.8,4.75,9.861771,1.39574,46.00185646999986
2019-02-11,42.5,3.68,9.917536,2.0983129,46.005234635999855
2019-02-12,49.3,2.67,9.973945,1.7340959,46.01448177899986
2019-02-13,76.3,8.59,10.030939,8.9039755,46.03044479299986
2019-02-14,109.0,8.53,10.088454,8.93494,46.035898912999855
2019-02-15,133.9,10.38,10.146434,8.975523,46.04540437199985
2019-02-16,135.3,10.66,10.20482,9.019146,46.045818386999855
2019-02-17,129.1,10.77,10.263559,9.041564,46.046160006999855
2019-02-18,138.4,11.1,10.322596,9.089068,46.05138906199985
2019-02-19,70.5,8.1,10.38188,6.724144,46.05566238499985
2019-02-20,79.6,7.62,10.441355,5.496836,46.06405126499985
2019-02-21,67.4,6.15,10.500973,6.0712914,46.07120109699985
2019-02-22,50.4,4.41,10.560682,3.786343,46.07791090199985
2019-02-23,136.0,11.55,10.620438,9.314039,46.079380396999845
